,image_name,Mouth_Open,L_Lip_Con_Up,R_Lip_Con_Up,M_Lip_Up,lip_color,Nose_Bridge_Fr_Bk,L_Nose_Con_Up,R_Nose_Con_Out,R_Nose_Con_Bk,Nostril_Curvature,Nose_Tip_Lt_Rt,Nose_Tip_Fr_Bk,Nose_Bridge_Side_Scale,Nosebridge_Bump_Fr_Bk,M_Nose_Up,Nosebridge_Bump_Up_Dn,L_Nose_Con_Out,Nose_Bridge_Up_Dn,Nose_Tip_Up_Dn,M_Nose_Fr,L_Nose_Con_Fr,R_Nose_Con_Up,Nosebridge_Bump_In_Out,M_Nose_Sd,cheeklines,Up_Lip_Thick,Low_Lip_Thick,L_Lip_Con_Out,R_Lip_Con_Out,Side_Face,L_Jaw_Up,R_Jaw_Up,L_Jaw_Out,R_Jaw_Out,M_Chin_Up,Jaw_Back_Thick,L_Cheek_Out,R_Cheek_Out,L_Cheek_Up,R_Cheek_Up,Upper_Cheek_In_Out,Upper_Cheek_Up_Dn,Upper_Cheek_Fr_Bk,Lower_Cheek_Fr_Bk,L_Cheek_Fr,R_Cheek_Bk,L_Cheekbone_Out,R_Cheekbone_Out,L_Cheekbone_Up,R_Cheekbone_Up,L_Cheekbone_Fr,R_Cheekbone_Bk,Lower_Cheek_In_Out,Lower_Cheek_Up_Dn,cheekdimples,outfit_color
0,b1.jpg,0.0,4.33,4.33,-6.49,#F08080,-67.94164653323314,-49.53668316128239,82.55844862704639,0,-40.121236986212615,-10,0,-114.07638756744471,0,44.5089324688379,-26,82.55844862704639,-57.68010403007495,-121,21.040000000000006,0,-49.53668316128239,-14.124541978475273,0,False,48.69,25.51,-0.35,-0.35,39.0,-0.3899999856948853,-0.3899999856948853,-2.059999942779541,-2.059999942779541,-86.0199966430664,-21.48,45.790000915527344,45.790000915527344,-18.809999465942386,-18.809999465942386,-0.0,-0.0,-100.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,False,#3D376B
1,Kush.jpg,12.27,13.5,13.5,-4.51,#B45171,-21.961101007249326,-28.431857999112268,-1.308115318666006,0,-54.22904616880633,-10,0,-116.22384307110313,0,18.048632400629664,-26,-1.308115318666006,-99.5316083346098,-121,21.040000000000006,0,-28.431857999112268,-1.6785195453323412,0,True,35.57,23.48,-10.52,-10.52,28.0,-4.510000228881836,-4.510000228881836,-1.9600000381469729,-1.9600000381469729,-81.08999633789062,-33.88,110.7699966430664,110.7699966430664,53.415000915527344,53.415000915527344,-15.0,-15.0,-62.5,45.0,45.0,-45.0,52.5,52.5,-37.5,-37.5,45.0,45.0,26.25,-37.5,False,#9B9FA6
2,Pankaj.jpg,0.0,3.38,3.38,-4.59,#C86C81,-49.900389382113495,-50.24471906534431,29.007751377890795,0,-62.562088527916394,-10,0,-76.14350324840841,0,27.002568913614567,-26,29.007751377890795,19.157350441465145,-121,21.040000000000006,0,-50.24471906534431,13.434914681058952,0,False,49.16,25.34,-6.83,-6.83,36.0,30.71999931335449,30.71999931335449,-14.1899995803833,-14.1899995803833,-81.95999908447266,-36.0,-6.719999313354489,-6.719999313354489,35.584999084472656,35.584999084472656,-5.0,-5.0,-87.5,15.0,15.0,-15.0,17.5,17.5,-12.5,-12.5,15.0,15.0,8.75,-12.5,False,#2FCFC8
