,image_name,Nose_Bridge_Fr_Bk,L_Nose_Con_Up,R_Nose_Con_Out,R_Nose_Con_Bk,Nostril_Curvature,Nose_Tip_Lt_Rt,Nose_Tip_Fr_Bk,Nose_Bridge_Side_Scale,Nosebridge_Bump_Fr_Bk,M_Nose_Up,Nosebridge_Bump_Up_Dn,L_Nose_Con_Out,Nose_Bridge_Up_Dn,Nose_Tip_Up_Dn,M_Nose_Fr,L_Nose_Con_Fr,R_Nose_Con_Up,Nosebridge_Bump_In_Out,M_Nose_Sd
0,b1.jpg,-67.94164653323314,-49.536683161282376,82.55844862704639,0,-40.121236986212615,-10,0,-114.0763875674447,0,44.5089324688379,-26,82.55844862704639,-57.68010403007495,-121,21.040000000000003,0,-49.536683161282376,-14.124541978475271,0
1,download.jpg,-11.332540900001721,10.371501976832201,50.11854589308882,0,-48.74150364773532,-10,0,-74.7629562741309,0,16.687015313461462,-26,50.11854589308882,-8.89801577889583,-121,21.040000000000003,0,10.371501976832201,10.97899595354938,0
2,Kush.jpg,-21.96110100724933,-28.431857999112268,-1.308115318666006,0,-54.22904616880632,-10,0,-116.22384307110313,0,18.048632400629664,-26,-1.308115318666006,-99.53160833460981,-121,21.040000000000003,0,-28.431857999112268,-1.6785195453323412,0
3,Pankaj.jpg,-49.90038938211349,-50.244719065344306,29.007751377890795,0,-62.56208852791639,-10,0,-76.14350324840841,0,27.002568913614574,-26,29.007751377890795,19.157350441465145,-121,21.040000000000003,0,-50.244719065344306,13.434914681058952,0
